"species_a","species_b","sp_comb","rank","taxa_name","index","distance"
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Order","Bacteroidales","taxo_q0",0.425149700598802
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Order","Bacteroidales","taxo_q0",0.804195804195804
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q0",0.301775147928994
"Oblada_melanura","Diplodus_vulgaris","Diplodus_vulgaris__Oblada_melanura","Order","Bacteroidales","taxo_q0",0.467741935483871
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Order","Bacteroidales","taxo_q0",0.35609756097561
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Order","Bacteroidales","taxo_q0",0.973333333333333
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Order","Bacteroidales","taxo_q0",0.278481012658228
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Order","Bacteroidales","taxo_q0",0.523255813953488
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Order","Bacteroidales","taxo_q0",0.324324324324324
"Oblada_melanura","Lithognathus_mormyrus","Lithognathus_mormyrus__Oblada_melanura","Order","Bacteroidales","taxo_q0",0.409395973154362
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Order","Bacteroidales","taxo_q0",0.217391304347826
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Order","Bacteroidales","taxo_q0",0.96
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Order","Bacteroidales","taxo_q0",0.136612021857923
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Order","Bacteroidales","taxo_q0",0.50253807106599
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Order","Bacteroidales","taxo_q0",0.179190751445087
"Pagellus_acarne","Oblada_melanura","Oblada_melanura__Pagellus_acarne","Order","Bacteroidales","taxo_q0",0.502702702702703
"Pagellus_erythrinus","Oblada_melanura","Oblada_melanura__Pagellus_erythrinus","Order","Bacteroidales","taxo_q0",1.03636363636364
"Pagrus_pagrus","Oblada_melanura","Oblada_melanura__Pagrus_pagrus","Order","Bacteroidales","taxo_q0",0.391304347826087
"Sarpa_salpa","Oblada_melanura","Oblada_melanura__Sarpa_salpa","Order","Bacteroidales","taxo_q0",0.539473684210526
"Sparus_aurata","Oblada_melanura","Oblada_melanura__Sparus_aurata","Order","Bacteroidales","taxo_q0",0.40625
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Order","Bacteroidales","taxo_q0",0.955882352941176
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Order","Bacteroidales","taxo_q0",0.269406392694064
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Order","Bacteroidales","taxo_q0",0.313304721030043
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Order","Bacteroidales","taxo_q0",0.330143540669857
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Order","Bacteroidales","taxo_q0",1.02247191011236
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Order","Bacteroidales","taxo_q0",1
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Order","Bacteroidales","taxo_q0",1
"Sarpa_salpa","Pagrus_pagrus","Pagrus_pagrus__Sarpa_salpa","Order","Bacteroidales","taxo_q0",0.516129032258065
"Sparus_aurata","Pagrus_pagrus","Pagrus_pagrus__Sparus_aurata","Order","Bacteroidales","taxo_q0",0.111111111111111
"Sparus_aurata","Sarpa_salpa","Sarpa_salpa__Sparus_aurata","Order","Bacteroidales","taxo_q0",0.568181818181818
"Diplodus_annularis","Boops_boops","Boops_boops__Diplodus_annularis","Order","Bacteroidales","taxo_q1",0.986062898068198
"Diplodus_puntazzo","Boops_boops","Boops_boops__Diplodus_puntazzo","Order","Bacteroidales","taxo_q1",0.998906603007742
"Diplodus_sargus","Boops_boops","Boops_boops__Diplodus_sargus","Order","Bacteroidales","taxo_q1",0.818137410173078
"Diplodus_vulgaris","Boops_boops","Boops_boops__Diplodus_vulgaris","Order","Bacteroidales","taxo_q1",0.988518129086746
"Lithognathus_mormyrus","Boops_boops","Boops_boops__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q1",0.987403080587831
"Oblada_melanura","Boops_boops","Boops_boops__Oblada_melanura","Order","Bacteroidales","taxo_q1",0.99091798371104
"Pagellus_acarne","Boops_boops","Boops_boops__Pagellus_acarne","Order","Bacteroidales","taxo_q1",0.842462861511893
"Pagellus_erythrinus","Boops_boops","Boops_boops__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",0.999999999999999
"Pagrus_pagrus","Boops_boops","Boops_boops__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.987150018424037
"Sarpa_salpa","Boops_boops","Boops_boops__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.702550567746274
"Sparus_aurata","Boops_boops","Boops_boops__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.992938546703597
"Diplodus_puntazzo","Diplodus_annularis","Diplodus_annularis__Diplodus_puntazzo","Order","Bacteroidales","taxo_q1",0.959890105504918
"Diplodus_sargus","Diplodus_annularis","Diplodus_annularis__Diplodus_sargus","Order","Bacteroidales","taxo_q1",0.531217770138936
"Diplodus_vulgaris","Diplodus_annularis","Diplodus_annularis__Diplodus_vulgaris","Order","Bacteroidales","taxo_q1",0.842960025687574
"Lithognathus_mormyrus","Diplodus_annularis","Diplodus_annularis__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q1",0.864355814128312
"Oblada_melanura","Diplodus_annularis","Diplodus_annularis__Oblada_melanura","Order","Bacteroidales","taxo_q1",0.726738621461112
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Order","Bacteroidales","taxo_q1",0.540367090634193
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",1
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.757757520064467
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.387245675288143
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.827262127841192
"Diplodus_sargus","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_sargus","Order","Bacteroidales","taxo_q1",0.851807654337777
"Diplodus_vulgaris","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_vulgaris","Order","Bacteroidales","taxo_q1",0.706483493421533
"Lithognathus_mormyrus","Diplodus_puntazzo","Diplodus_puntazzo__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q1",0.811507757630014
"Oblada_melanura","Diplodus_puntazzo","Diplodus_puntazzo__Oblada_melanura","Order","Bacteroidales","taxo_q1",0.819302776808055
"Pagellus_acarne","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_acarne","Order","Bacteroidales","taxo_q1",0.861961899679931
"Pagellus_erythrinus","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",0.999999999999999
"Pagrus_pagrus","Diplodus_puntazzo","Diplodus_puntazzo__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.778565375466448
"Sarpa_salpa","Diplodus_puntazzo","Diplodus_puntazzo__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.931042744630048
"Sparus_aurata","Diplodus_puntazzo","Diplodus_puntazzo__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.555133197928509
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Order","Bacteroidales","taxo_q1",0.870925059628639
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q1",0.767517193134393
"Oblada_melanura","Diplodus_sargus","Diplodus_sargus__Oblada_melanura","Order","Bacteroidales","taxo_q1",0.890321214118395
"Pagellus_acarne","Diplodus_sargus","Diplodus_sargus__Pagellus_acarne","Order","Bacteroidales","taxo_q1",0.242881614158302
"Pagellus_erythrinus","Diplodus_sargus","Diplodus_sargus__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",0.644301249994289
"Pagrus_pagrus","Diplodus_sargus","Diplodus_sargus__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.859532197847464
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.504885846433166
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.903138581022261
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q1",0.536437423719871
"Oblada_melanura","Diplodus_vulgaris","Diplodus_vulgaris__Oblada_melanura","Order","Bacteroidales","taxo_q1",0.470680707401812
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Order","Bacteroidales","taxo_q1",0.480455449171082
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",0.984520503046686
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.232261384146945
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.821953438412468
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.197903921303605
"Oblada_melanura","Lithognathus_mormyrus","Lithognathus_mormyrus__Oblada_melanura","Order","Bacteroidales","taxo_q1",0.598123083903472
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Order","Bacteroidales","taxo_q1",0.538864341855094
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",0.954505571720734
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.40982010287132
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.873160979557141
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.469168992548255
"Pagellus_acarne","Oblada_melanura","Oblada_melanura__Pagellus_acarne","Order","Bacteroidales","taxo_q1",0.542645656310579
"Pagellus_erythrinus","Oblada_melanura","Oblada_melanura__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",1
"Pagrus_pagrus","Oblada_melanura","Oblada_melanura__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.448917517624173
"Sarpa_salpa","Oblada_melanura","Oblada_melanura__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.79329881605156
"Sparus_aurata","Oblada_melanura","Oblada_melanura__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.463759890974886
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Order","Bacteroidales","taxo_q1",0.799930950206017
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.412180112140959
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.431653060115059
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.486134207867051
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Order","Bacteroidales","taxo_q1",0.999999999999999
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.990428438199196
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.994078772268159
"Sarpa_salpa","Pagrus_pagrus","Pagrus_pagrus__Sarpa_salpa","Order","Bacteroidales","taxo_q1",0.840863094812471
"Sparus_aurata","Pagrus_pagrus","Pagrus_pagrus__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.21110832045957
"Sparus_aurata","Sarpa_salpa","Sarpa_salpa__Sparus_aurata","Order","Bacteroidales","taxo_q1",0.858280851333242
"Diplodus_annularis","Boops_boops","Boops_boops__Diplodus_annularis","Order","Bacteroidales","taxo_q2",0.998571221129863
"Diplodus_puntazzo","Boops_boops","Boops_boops__Diplodus_puntazzo","Order","Bacteroidales","taxo_q2",0.999984954561416
"Diplodus_sargus","Boops_boops","Boops_boops__Diplodus_sargus","Order","Bacteroidales","taxo_q2",0.975897680091421
"Diplodus_vulgaris","Boops_boops","Boops_boops__Diplodus_vulgaris","Order","Bacteroidales","taxo_q2",0.999731472757302
"Lithognathus_mormyrus","Boops_boops","Boops_boops__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q2",0.999171933218673
"Oblada_melanura","Boops_boops","Boops_boops__Oblada_melanura","Order","Bacteroidales","taxo_q2",0.999796475860515
"Pagellus_acarne","Boops_boops","Boops_boops__Pagellus_acarne","Order","Bacteroidales","taxo_q2",0.984241381627274
"Pagellus_erythrinus","Boops_boops","Boops_boops__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",0.999999999999999
"Pagrus_pagrus","Boops_boops","Boops_boops__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.996484805327412
"Sarpa_salpa","Boops_boops","Boops_boops__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.801537824939224
"Sparus_aurata","Boops_boops","Boops_boops__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.999791320339463
"Diplodus_puntazzo","Diplodus_annularis","Diplodus_annularis__Diplodus_puntazzo","Order","Bacteroidales","taxo_q2",0.990784713632424
"Diplodus_sargus","Diplodus_annularis","Diplodus_annularis__Diplodus_sargus","Order","Bacteroidales","taxo_q2",0.563272390515293
"Diplodus_vulgaris","Diplodus_annularis","Diplodus_annularis__Diplodus_vulgaris","Order","Bacteroidales","taxo_q2",0.927084716532003
"Lithognathus_mormyrus","Diplodus_annularis","Diplodus_annularis__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q2",0.971322493489035
"Oblada_melanura","Diplodus_annularis","Diplodus_annularis__Oblada_melanura","Order","Bacteroidales","taxo_q2",0.55951846125464
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Order","Bacteroidales","taxo_q2",0.558878515793243
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",1
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.84558371576546
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.39879035727963
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.914798374273456
"Diplodus_sargus","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_sargus","Order","Bacteroidales","taxo_q2",0.908599517606612
"Diplodus_vulgaris","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_vulgaris","Order","Bacteroidales","taxo_q2",0.76319290002267
"Lithognathus_mormyrus","Diplodus_puntazzo","Diplodus_puntazzo__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q2",0.860218677062692
"Oblada_melanura","Diplodus_puntazzo","Diplodus_puntazzo__Oblada_melanura","Order","Bacteroidales","taxo_q2",0.867632179684551
"Pagellus_acarne","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_acarne","Order","Bacteroidales","taxo_q2",0.937716502619339
"Pagellus_erythrinus","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",1
"Pagrus_pagrus","Diplodus_puntazzo","Diplodus_puntazzo__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.847344805067832
"Sarpa_salpa","Diplodus_puntazzo","Diplodus_puntazzo__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.967929527876158
"Sparus_aurata","Diplodus_puntazzo","Diplodus_puntazzo__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.570981027623802
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Order","Bacteroidales","taxo_q2",0.930456641774937
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q2",0.893714676591457
"Oblada_melanura","Diplodus_sargus","Diplodus_sargus__Oblada_melanura","Order","Bacteroidales","taxo_q2",0.879053965935559
"Pagellus_acarne","Diplodus_sargus","Diplodus_sargus__Pagellus_acarne","Order","Bacteroidales","taxo_q2",0.214435787224154
"Pagellus_erythrinus","Diplodus_sargus","Diplodus_sargus__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",0.605209263027124
"Pagrus_pagrus","Diplodus_sargus","Diplodus_sargus__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.927156374664909
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.525094855368128
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.949071815747715
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Order","Bacteroidales","taxo_q2",0.78565427180035
"Oblada_melanura","Diplodus_vulgaris","Diplodus_vulgaris__Oblada_melanura","Order","Bacteroidales","taxo_q2",0.522110400677638
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Order","Bacteroidales","taxo_q2",0.548220001893004
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",0.991292065255955
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.305046553699208
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.928388251252312
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.251610629560344
"Oblada_melanura","Lithognathus_mormyrus","Lithognathus_mormyrus__Oblada_melanura","Order","Bacteroidales","taxo_q2",0.807147160259731
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Order","Bacteroidales","taxo_q2",0.79590490017793
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",0.972607303485167
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.69175729913279
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.978631727412281
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.732649235936516
"Pagellus_acarne","Oblada_melanura","Oblada_melanura__Pagellus_acarne","Order","Bacteroidales","taxo_q2",0.480669952880266
"Pagellus_erythrinus","Oblada_melanura","Oblada_melanura__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",1
"Pagrus_pagrus","Oblada_melanura","Oblada_melanura__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.525584593080501
"Sarpa_salpa","Oblada_melanura","Oblada_melanura__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.85226037825386
"Sparus_aurata","Oblada_melanura","Oblada_melanura__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.536270197045943
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Order","Bacteroidales","taxo_q2",0.801858024638189
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",0.518001477412004
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.503006299522119
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.559386447337592
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Order","Bacteroidales","taxo_q2",1
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Order","Bacteroidales","taxo_q2",0.994550547429994
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Order","Bacteroidales","taxo_q2",0.996786595018361
